,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
3,Ju_Leh_Adventure,charango2010,5.0 of 5 bubbles,Sep 2018 • Friends,very serious and professional agency,"We made an 11-days trek with Ju-Leh in Zanskar.The planning of the trek was easy with Dawa and Stanzin. They replied quickly to our inquiry, brought good ideas and their offer was detailed and very clear.The organization of the trek was perfect, drivers, horses, equipment, everything was as agreed. The guide Nesang is from Zanskar and knows his region perfectly. He always chose the best way and was helpful when the path was difficult. He is also an outstanding cook and prepared better meals on a simple camping burner than other cooks in restaurants.Ju-Leh is an agency that cares for their customers and thanks to their whole team we had a wonderful time in Zanskar. I would book again with them for a next trek.Roland, Zurich, Switzerland"
4,Ju_Leh_Adventure,serenek12394,5.0 of 5 bubbles,Sep 2018 • Couples,Sham valley trek,"We booked our trip to Ladakh through emails. The staff of Ju-Leh Adventure was prompt in answering all our queries since day one. We went to Sham valley for 3 days trek and 1 day tour with our guide Jigmet. Our guide explained a lot about Ladakhi cultures, life in the villages and taught us some nice Ladakhi songs. Ladakhi food was another highlight of trip, our hosts at homestays cooked delicious momos, rice, dal and thukpa. We are definitely going to come back again!"
5,Ju_Leh_Adventure,frankychiangsg,5.0 of 5 bubbles,Sep 2018 • Couples,Best travel operator in Ladakh,"Very good communication before reaching Leh to plan the best trip. Ju-Leh arranged everything for us from our arrival at Leh airport. Hotel booking, trek, visits, tours, everything was perfect and the staff was always providing the best services."
6,Ju_Leh_Adventure,Therese B,5.0 of 5 bubbles,Sep 2018 • Couples,"""Amazing experience on trek and side trips""","Even before we left Canada, the itinerary that was provided to us, with great suggestions for changes was well put together. Upon our arrival at the Leh Airport, there were 2 people to welcome us and get the trip off to a great start. During our frequent office visits, the staff were patient with all our questions and accommodated our trek changes to enable us to enjoy the Ladakhi Festival.Our drivers, Stanzin and Sangdup, were excellent, accommodating with all our photo stop requests and great at answering all the questions we had on route. The trek, our highlight, was incredible. Certainly the weather helped but we had a superb team, Rigzin(guide), Nirajan (cook), Lokender(assistant) and Rigzin with his 9 horses. We didn't speak too much with Rigzin, but his cute horses with their lovely bells were so appreciated in carrying our gear, food etc so that we could enjoy the hike with our light daypacks. We were so lucky to have such a skilled chef as Nirajan. The variety of healthy and flavorful food he produced was amazing. Producing a cake on the last evening was such a surprise! His samosas were #1. I appreciated his soup he made me on the day I wasn't feeling too good. Lokender, seemed to be able to do whatever needed to be done, always smiling, singing and playing beautiful tunes on his flute. Rigzin, our amazing guide was so knowledgeable on the flora and fauna, enhanced our understanding of Buddhism and life in the Markha valley. He ensured our safety on the trail, assisted us with river crossings, and made sure we were doing fine hiking and not having issues with the elevation. Even on the day he wasn't feeling well in Markha, he took us on a short hike and arranged a visit at the school. Visiting with the kids was a highlight for me.We have come home with such incredible memories (even though some are on my camera somewhere in the Markha valley) which we have already shared with friends, family and colleagues. Thank you for all your combined efforts to show us how beautiful the Ladakh area is. We'd be back in a heart beat!Sincerely, Therese and Pat Bryan, North Vancouver, BC, Canada"
7,Ju_Leh_Adventure,Mariya M,5.0 of 5 bubbles,Sep 2018 • Friends,Great experience ,"We had a trip in end of September. And were lucky to have good weather. I have requested the offer in few Leh agencies, but only Ju-Leh Adventure answered quickly and offered customized trip according to our time limits and preferences. We received the itinerary on 10 pages, with full information about places, overnight stays, altitudes, time requested, as well as recommendations what to take in the trip etc. It was very useful and got feeling that we are in right hands. When we arrived to Leh, we met our give Tashi, that was really caring, helpful, he was good guide, explaining a lot about buddhism and tibet. We even visited his family. We had 3 days trek in mountains, + 4 days trip to Nubra and Pangong Tso by car. I would like to recommend Ju-Leh Adventure, because they are really flexible. Due to snowing in mountains, we had to return to Leh one day earlier, and agency organized it quickly, with no-delay, no additional charges. They were proactive in organizing tour trough monasteries with just few hours pre-advice. Thanks to Ju-Leh Adventure and special thanks to Tashi. "
8,Ju_Leh_Adventure,OnTheWorldRoadsAgain,5.0 of 5 bubbles,Jul 2018 • Friends,Brilliant organization,"The trek was brilliantly organized, it was a treat to be part this group led by Rigzin. The scenery was beautiful and Rigzin was really great, he provided a lot of information and was funny too. Ladakhi families were very friendly too, I really enjoyed the homestay experience."
9,Ju_Leh_Adventure,jascheissdiewandan,5.0 of 5 bubbles,Sep 2018 • Friends,Highly professionel friendly agency,"We've done a trek through Markha valley organized by this agency and we've been absolutly satisfied.To be precise: I'm only rating the work of this agency here:-Answers emails within hours, even on weekends-Speak better english than me:-)-Can really feel what the customer wants and needs an makes the right suggestions-have professional and well experienced staff you can become warm with within minutes-well equiped-Able to adopt to changing conditions like weather ect.-Provides too good and too much food on the tour:-)-Even visits you in your hotel after the tour unexpected for a cashback-Supports a local foundationThank you so much for everything, I'm sure we will meet again!"
0,Ju_Leh_Adventure,SoniaGuillermo,5.0 of 5 bubbles,Sep 2018 • Couples,Nobel Prize for cooking,"Trek: Markha Valley + Stok Kangri (12D/11N, 4 nights homestay, 7 in tents).Inspired by the reviews online we contacted Ju-Leh Adventure. We have to confirm: their high rating is fully merited - in fact it was perfect. They are very well organized. It starts with their quick reply and detailed itineraries. During the trek they used horses and all was taken care of: things like a waterproof bag for the backpacks (a small detail but something you often miss), kitchen tent, toilet tent, thick mattresses, climbing gear, wake up tea etc. (By the way, they boil water for you on the mountain to drink, that worked fine, we didn’t get sick.)We (2) were joined by a guide, cook, horseman and a helper. Our guide Jigmet was funny, knowledgable, easily adapted to our level of fitness and made a dream come true. During the trek we were spoiled with the food of Lobzang. It felt like we were dining in a 3-star restaurant and this at 5000m. If there would be a Nobel Prize for cooking, he would deserve it.Highly recommended!!!"
1,Ju_Leh_Adventure,Marcus1966_12,5.0 of 5 bubbles,Aug 2018 • Solo,Best adventure with Ju-Leh Adventure,"I read about Ju-Leh Adventure through recommendations in a Tripadvisor forum discussion. We did not regret our decision to use their services. They were very patient (esp. Dawa) with our constantly changing itinerary. There were three of us initially doing the popular Markha valley trek, but in the end there was only me and my guide Tenzin after day 1. Everything was organized well. My guide made sure I stayed in well appointed homestays and I had a room all for myself. There was never a point where I felt unsafe, neglected or my concerns unheard. Nothing but praise for the company Ju-Leh and my guide Tenzin. Ladakh is a fantastic area full of grand sweeping vistas. This was all the more evident because I was well taken care of."
2,Ju_Leh_Adventure,gebidule,5.0 of 5 bubbles,Aug 2018 • Couples,Awesome,"A tailor-made trip! We appreciated so much wildness, views/panorama, kindness of citizens, food... everything. We staid few days in Leh and we loved it. Then we moved for a short trek in Marka Valley, just to get acclimated (3 days). The main part of our trek was located between Rumste and Tso Moriri Lake. 7 passes. Nobody, quiet, peaceful, beautiful. Guide, cook and horseman were just perfect. Food was always amazing. Such a great experience. I would loved to live it again."
3,Ju_Leh_Adventure,NMen2018,5.0 of 5 bubbles,Sep 2018 • Couples,Professional and reliable travel agency in Ladakh,"We used the services of Ju-Leh Adventure to arrange all our activities during our two weeks stay in Ladakh. This included trekking,, cultural tours, visiting Nubra Vally and Pngong lake. Ju-Leh is a very professional and reliable agency and the service we received was perfect.Rigzin was our guide during the trek. He was very friendly and easy going and provided valuable information. It was a real pleasure to hike with him.Mutup was our driver for our trips to Nubra and Pangong. Mutup iprovided excellent service, helped us with everything we needed and was always on time.I would highly recommend Ju-Leh Adventure to anyone planning a trip to Ladakh."
4,Ju_Leh_Adventure,Renaud S,5.0 of 5 bubbles,Sep 2018 • Couples,Perfect organization for a beautiful trip in Ladakh!,"Ju-Leh Adventure organized an amazing tour across Ladakh for my fiancé and I. They took us to Lamayuru monastery, Pangong lake and Stok Kangri trek. I definitely recommend all those places, they are beautiful, and Ju-Leh Adventure can definitely be trusted for their organization, as everything went perfectly: driver, hotel bookings, cooks, transportation, etc."
5,Ju_Leh_Adventure,angrachel2018,5.0 of 5 bubbles,Aug 2018 • Friends,Friendly staff and best trekking experience!,"I went to Ladakh with some friends of mine. We wanted to experience the high altitude trekking even though we are amateur trekkers. Stanzin recommended us 3-day trek from Zingchen to Chilling with homestays with plenty of other visits around Leh. Ganda La was little tough and you have amazing view of the mountains and valleys from the pass. Our hosts at homestays were nice and they served us a lot of sweet and butter tea. Ju-Leh staff is very freindly, quick in response and redy to go extra miles. We defintely recommed Ju-Leh Adventure."
6,Ju_Leh_Adventure,golluminasia,5.0 of 5 bubbles,Jul 2018 • Friends,top notch,"The trek from Rumtse to Tso Moriri was absolutely great. Everything was perfectly arranged, organization was top notch. Our guides were the best and I was really impressed by the cook, I had never had such great meals on a trek before. Highly recommended!"
7,Ju_Leh_Adventure,mouli60,4.0 of 5 bubbles,Sep 2018 • Friends,Markha valley trek,"A great experience for a week in the Markha valleyA big thank you to ju Leh for organising and our guide ,the ever helpful, smiling Tashi namgyalWe would strongly recommend the team for doing their job wellThanks Dr M S ChandramouliBangalore"
8,Ju_Leh_Adventure,Lars S,5.0 of 5 bubbles,Aug 2018 • Friends,Amazing Company!,We did the Markha Valley Trek with addition to the linking trek to Stok Kangri. Our Guide was one of the best I've had in my life. Compared to the other Guides from other companies he was really outstanding. Always helping and caring for us. The summit was the end of our Trip and was really a great expirience. We always felt save and well treated.Thank you for the amazing expirience.
9,Ju_Leh_Adventure,Jackson T,5.0 of 5 bubbles,Aug 2018 • Couples,Rumtse to Tso Moriri Trek - great organisation & staff,"My fiancé & I did the 7 day Rumtse to Tso Moriri Trek with Ju-Leh adventures, with an additional 2 day acclimatisation trek beforehand (Zingchen to Stok).Dawa who helped organise the trek via email was a delight to correspond with and was very accommodating and flexible. She helped us find the trek that most suited what we were looking for and suggested a 2 day acclimatisation trek to help us prepare for the high altitude.Unfortunately upon landing in Leh my fiancé was struck by food poisoning, but Ju-Leh provided us with options and we ended up shortening the 2 day acclimatisation trek to a single day. Our guide for the single day trek (Chospel) was warm, friendly, & knowledgable.The 7 day trek was challenging due to the high altitude but our guide (Lotus), cook (Sukhan), & assistant (Sanjay) made sure everything ran smoothly and attended to all of our needs, turning a challenging experience into an enjoyable one.Some other positives to note:- The tent they provided us was larger than the tents we saw provided by other trekking companies which added that little extra bit of comfort- Our horseman seemed to regularly arrive at camp first, which helped us secure good camping spots- The food was amazing, in particular we looked forward to the soups each day which hit the spot after a long day of hiking. Other highlights were the french fries, fried rice with stir fry veg, momos, as well as a cake (yes, a cake!) that was baked on the last night to celebrate finishing the hikeOverall I would not hesitate to recommend Ju-Leh to friends, family, & anyone else interested in trekking in Ladakh."
0,Ju_Leh_Adventure,ivetajansons,5.0 of 5 bubbles,Aug 2018 • Family,memorable trip,"Thank you Ju-Leh, we had a great experience with you and you made our trip memorable! Please extend our jullays to Tashi and the team, Marija and Aivars miss the pizzas and cakes prepared by Nandu during the trek :)"
1,Ju_Leh_Adventure,jfoitvfs,5.0 of 5 bubbles,Aug 2018 • Friends,Amazing organization and amazing people,"Amazing trip in Ladakh with Ju-Leh Adventures. Everything was just perfect from beginning to end. Our driver was a very good man and always cautious on the curvy mountain roads. We visited around Ladakh for 4 days and it was very interesting. Then we did the Markha valley trek for 6 days, reaching a maximum altitude of 5200 metres. Rigzin was our guide and he is a great person. He clearly loves his region and it was great spending time with him and listening to all his stories. He is very friendly and was always taking care of all our needs. For anyone going to Ladakh, I recommend Ju-Leh Adventures and ask for Rigzin to be your guide."
2,Ju_Leh_Adventure,Johan B,2.0 of 5 bubbles,Aug 2018 • Couples,Zero Altitude sickness knowledge.,"We choose to book a trek with a guide first (only?) because we felt we needed an expert with us for our first time at high altitude.I unfortunately had an episode of vertigo and balance loss at 4100m, that could lead to cerebral endema. During that episode our guide had no opinion (for the first 10 min he stayed 50m away), and only stumbled the dangerous advice to maybe stay at the same altitude and rest for one more day.I'm happy I read online before and could talk to other hikers about altitude sickness so I was able to take the right decision to go down immediately.I believe guides should do their homework and learn the theory about altitude sickness, it is their responsibility, it could be a life or death matter.Apart from this our guide was moody, distant, introvert. He didn't give information about the trek, the culture or the nature. He also didn't hesitate to share his dislike of the Marka valley. Maps and GPS could have done the same job. Ju-Leh managers are very nice but their teams are not professional. Stanzin seems like a nice guy but he maybe should do an other job. My advice is: if you plan to trek in Ladhak take the time to read online about altitude sickness, and if you know how to read a map you may not even need to pay for a guide (paths and homestay bookings are easy in the Markha valley)."
3,Ju_Leh_Adventure,Stanzin G,5.0 of 5 bubbles,Jul 2018 • Friends,A wonderful trip,"Dear Johan,

Thank you for your review. We regret that you were not able to complete the Markha valley trek and we understand your frustration. Indeed, this trek is considered as fairly easy and it is usually suitable for anyone who is reasonably fit. However, the guide cannot be held responsible for your inability to adapt to the altitude. His priority was to ensure your safety and despite what you claim, this is what he did.

Your guide Stanzin Angbo has attended altitude safety trainings and mountaineering courses. He has been above 6000m more than 15 times. He was therefore perfectly qualified to guide you during a simple Markha valley trek.

General recommendations to prevent altitude sickness are:
1) Take 2-3 days of acclimatization in Leh (3500m) before starting the trek -> you took 4 days.
2) Avoid ascending more than 300-400m a day -> you trekked from Chilling to Hankar (4000m) in 3 days, increasing your altitude by 500m over 3 days.

On the 4th day of the trek, you started walking from Hankar and after ascending approximately 150m you felt the first symptoms of altitude sickness. In case of mild symptoms (dizziness in your case) it is recommended to stop and rest where you are. Half an hour later, your dizziness was not going away so your guide advised to go down back to Hankar and spend the night there. You had spent the previous night in Hankar without any problem so it was safe for you to spend one more night there. Your guide was only giving you the opportunity to rest and acclimatize one more day at 4000m so that you could continue the trek the next day. Unfortunately, you panicked and overreacted (maybe because of the stories you had read on the internet before) and you decided to stop the trek.

I can assure you that you were in good hands with your guide and that he had the situation under control to keep you safe. It's a pity that the guide did not give you this impression and we will make sure that he improves his communication skills in order to deal efficiently with anxious clients.

Safety is our utmost priority:
1) our guides are trained and experienced
2) our trekking and climbing itineraries are designed to allow for gradual acclimatization to altitude
3) oxygen bottles and pulse oximeter are provided (for more challenging treks)

Best regards,
Stanzin"
4,Ju_Leh_Adventure,Chris54354,5.0 of 5 bubbles,Aug 2018 • Family,7 day trip to Leh,"Dear Johan,

Thank you for your review. We regret that you were not able to complete the Markha valley trek and we understand your frustration. Indeed, this trek is considered as fairly easy and it is usually suitable for anyone who is reasonably fit. However, the guide cannot be held responsible for your inability to adapt to the altitude. His priority was to ensure your safety and despite what you claim, this is what he did.

Your guide Stanzin Angbo has attended altitude safety trainings and mountaineering courses. He has been above 6000m more than 15 times. He was therefore perfectly qualified to guide you during a simple Markha valley trek.

General recommendations to prevent altitude sickness are:
1) Take 2-3 days of acclimatization in Leh (3500m) before starting the trek -> you took 4 days.
2) Avoid ascending more than 300-400m a day -> you trekked from Chilling to Hankar (4000m) in 3 days, increasing your altitude by 500m over 3 days.

On the 4th day of the trek, you started walking from Hankar and after ascending approximately 150m you felt the first symptoms of altitude sickness. In case of mild symptoms (dizziness in your case) it is recommended to stop and rest where you are. Half an hour later, your dizziness was not going away so your guide advised to go down back to Hankar and spend the night there. You had spent the previous night in Hankar without any problem so it was safe for you to spend one more night there. Your guide was only giving you the opportunity to rest and acclimatize one more day at 4000m so that you could continue the trek the next day. Unfortunately, you panicked and overreacted (maybe because of the stories you had read on the internet before) and you decided to stop the trek.

I can assure you that you were in good hands with your guide and that he had the situation under control to keep you safe. It's a pity that the guide did not give you this impression and we will make sure that he improves his communication skills in order to deal efficiently with anxious clients.

Safety is our utmost priority:
1) our guides are trained and experienced
2) our trekking and climbing itineraries are designed to allow for gradual acclimatization to altitude
3) oxygen bottles and pulse oximeter are provided (for more challenging treks)

Best regards,
Stanzin"
5,Ju_Leh_Adventure,Sneh B,5.0 of 5 bubbles,Jul 2018 • Friends,Markha Valley Trek,Our guide Tashi was fantastic and the accommodations were comfortable. Our group had a really great time. Well worth the money!
6,Ju_Leh_Adventure,helen12345441,5.0 of 5 bubbles,Aug 2018 • Family,Marka valley trek,"Excellent communication with all concerned. Stanzin was prompt in responding to my questions and concerns. Our ride and accommodations were comfortable for a family with children. The itinerary was excellent and well thought of. No problems during our 7 day trip. Our driver Sangdup was a courteous and safe driver, a must, when driving at 17-18000 feet and when thete not too much of a margin for error. He was always on time and very helpful to answer all our questions. Highly recommend. Sneh Bhondwe."
7,Ju_Leh_Adventure,Silvia S,5.0 of 5 bubbles,Aug 2018 • Solo,Markha Valley Trek Aug 2018,"We have just returned from fantastic 7 day Markha Valley trek organised by Ju-Leh (23rd - 29th July). The service this company provided was first class. Prior to the trek, we received detailed, rapid responses regarding our itinerary. Airport transfers were smooth with polite drivers arriving promptly. The trek was well organised with our guide Norbo both informative and attentive to any concerns. The scenery was incredible and we would love to return to this part of the country again in the future. Thank you Ju-Leh for such fond memories - We will strongly recommend you!"
8,Ju_Leh_Adventure,GeetsK,5.0 of 5 bubbles,Jul 2018 • Solo,6 Day Stok Kangri climb,"Wonderful experience from all points of view : trek, homestay, landscape, organisation and support from Ju-Leh as well as our excellent guides Tashi and Deachen !!!We'll come back !! Thanks !"
9,Ju_Leh_Adventure,Cornelis S,5.0 of 5 bubbles,Jul 2018 • Couples,Great organisation to book with,"By Geetu: I booked a group trek to Markha Valley through Ju-Leh Adventures. The folks at the company were very responsive to prior emails and very friendly staff. The trek was very well organized. The guides were best, very efficient and so helpful to the people in the group. There was always one guide with the slow walkers and the boys were very patient. Their guidance throughout the trek made some of the difficult paths easy to walk. The homestays organized were very neat and clean, the food provided was excellent and the Ladakhi people’s hospitality was unmatched!!Overall I would definitely recommed Ju-Leh Adventures for any Treks in Ladakh!! 👍🏼👍🏼👍🏼👍🏼"
10,Ju_Leh_Adventure,flekkie222016,,,,"My wife and I were part of a group of 6 on the Stok Kangri Trek. The whole experience was amazing! The Trek is physically demanding but very rewarding, especially when we were able to summit following some poor weather which prevented some parties from reaching their goal. All credit must go to the organisers and especially our guide Stanzin Norbu  who made sure we made it safely back to camp. The food was good and plentiful thanks to our cook Lokender. We joined a great group of people with whom we shared our common love of travel and adventure. Jullay!!"
11,,,,,,"We booked a 10 day trip with fixed departure with a group of people we did not know (apart from me and my wife), and we really enjoyed it.We took the Rumtse to Tso Moriri trekThe whole experience, the views and nature were gorgeous, but concerning the organisation this was also flawless, the materials they used where good quality, the guides (Rigzin and Sonam) were nice, professional and proficient in English and the cooks they brought cooked every night excellent dinners for us in these difficult circumstances.Also the booking experience is very nice, as you get immediately a reply and they respond very quickly to any kind of question. It might not be the cheapest organisation around, but it does guarantee a great experience!"
0,Ju_Leh_Adventure,Susan W,5.0 of 5 bubbles,Jul 2018 • Friends,5 Day-4 Night Trek through Markha Valley,I recently was part of a 6 person group to trek the Markha Valley from Chilling to Chogdo. The trek was amazing with spectacular views and lots of variety in terrain. We lucked out with moderate weather for the most part. We had 3 nights of Homestays which were very basic but all part of the experience.The last night was in a tent in a Campground. Food was also basic but fueled us well enough for the amount of trekking we had to do each day. There was a good size lunch to take each day.Our guide was Tashi and he did an amazing job looking after our group. He was very kind and attentive to our needs. He lead the group at an appropriate pace always hanging back to support anyone who was struggling. He seemed very well liked by all our Homestay owners. I would highly recommend Tashi as a group guide and would like to take this opportunity to thank him for taking such great care of us.Ju-leh Adventures was a great company to go with. Borrowed sleeping bags were in great shape. Horse train brought our personal stuff safely every day. We had a couple of meetings before the trek where all our questions were thoroughly answered.This was a great adventure with friends and I thank Ju-leh Adventures for the part they played in making it such a success.
1,Ju_Leh_Adventure,Lange212,5.0 of 5 bubbles,Jul 2018 • Friends,Top Notch!,"Was booked on a 5 day trek through the Markha Valley a few weeks ago. The guides came and met us at your guesthouse just outside of Leh the day before our trek to answer any questions we had and to meet our group. They were awesome! Experienced, confident and personable. They next morning they were right on schedule with well equipped vehicles, loaded all our gear and we were on our way! Unfortunately, I had a gastrointestinal issue that prevented me from continuing on the trek. I had to call it quits the morning of day 2:( The guides arranged transfer for me back to the guesthouse. One of the guides accompanied me all the way to Leh. I felt terrible that he had to leave the rest of the group but he was so professional and I really appreciated it. The rest of my group continued on with the other guide. They had a spectacular trip! After a couple of days of rest, I was well enough to join up with the other half of my group who were doing a 4 day trek in the Sham Valley. Juley sent a vehicle to the guesthouse, picked me up and I was able to join that group for their last day of monastery visits. I was so well taken care of by the guides, drivers, trek planners. If you are planning to visit the area, I highly recommend you contact Juley Adventures! :)"
2,Ju_Leh_Adventure,XLhehe,5.0 of 5 bubbles,Mar 2018,"Fantastic trek, great guide, once in a lifetime experience","We booked online, from France, a trek in Laddakh with Juh-Leh adventures. The email exchanges have been very clear and efficient, and reassuring as it was our 1st trip to Laddakh not to mention 1st trek! We kind of booked the flight and trek last minute. We have been welcomed at the airport, then installed at our lovely hotel recommended by Juh-L adventures. 2 days to rest and then started an amazing trek in the Himalaya with a perfect guide and sherpa for our friendly donkeys taking care of our luggages. We did a trek just the two of us, not a group one. We slept at homestay plus an unforgettable one night tent experience by minus 10 degrees at more than 4500meters of altitude! We have never been sick with the food, which is very simple in a good way and different from what you can experience in others parts of India. We are both 45 years old and in a good shape and made it to 5300 meters! Merci Juh-Leh adventures, it has been perfect from A to Z and we miss Laddakh!"
3,Ju_Leh_Adventure,Amal M,5.0 of 5 bubbles,Jul 2018 • Family,"6 day Markha Valley Trek, Chilling to Shang","Four of us - my son, his girlfriend, their housemate & I - planned and booked our trek in Markha Valley over the internet, 4 months in advance, with no recommendations other than Trip Advisor reviews, and we are very glad we chose Ju-Leh. Their responsiveness and professional communication from Dawa right from the start was impressive & gave us some confidence. Their planning letter and trek itinerary were quite professional and very informative, and helped us a lot in visualizing our trip and packing for it. Once we got to Leh, and met Stanzin, all was arranged quickly - our guide Padma Namgyal was very well organized, and we got off to a smooth start. Our home stays in Markha valley were chosen well, we had no hardships anywhere, and fortunately the weather cooperated. We had 4 ponies to carry our backpacks, and a local horseman, who was also very good. Our 6 day trip from Chilling, with stops in Skiu, Markha, Hankar, Nimaling & Chogdo cut out the Ganda-La climb and allowed us to alternate easy and hard days, with just one major climb on Day 5 to the top of Gongmaru La. Padma gave us a lot of tips and help on the hard days, so we managed well overall, and there were no major problems with the altitude. A few of us in our group suffered dehydration on day 4, but recovered by the day's end with oral hydration salts and glucose. Our guide had a full first aid kit, so no worries there. Since we finished early on Day 6, we had a chance to tour the Hemis monastery, and get back to Leh after lunch. Ju-Leh helped us after the trek as well to get us Protected Area Permits & arrange a car to take us the day after up to the top of Khardung-La pass. Stanzin actually came by to meet us at our home stay the day before we left Leh, to ask us for feedback, a very nice gesture on Ju-Leh's part. All in all excellent support by Ju-Leh for our first Himalyan trek."
4,Ju_Leh_Adventure,Varun G,5.0 of 5 bubbles,Jul 2018 • Couples,"Very professional, efficient and delightful!","We had the best vacation of our life organized by Ju-Leh! They were great in their communications while planning our trips: They provided well written itineraries with maps and beautiful pictures that made our decision process easier.During our trip, everyone we interacted with was very knowledgeable an delightful to work with. Especially our trekking guide Tashii and our chaffeur/guide Sangdup. They both made our trip to Ladakh a very memorable one.Thank you Ju-leh for showing us the beauty of Ladakh!"
5,Ju_Leh_Adventure,Richard B,5.0 of 5 bubbles,Jul 2018 • Friends,Fantastic Custom Trek and Sight-seeing tour,"My wife used Ju Leh for her Ladakh holiday and this is her review:We were two female travellers and booked our custom Ladakh holiday through Ju Leh.  Dawa answered all of our emails promptly and found us accomodation at Hotel Omasila where everyone was friendly and helpful and the view from our room was heavenly.  We had 2 days to acclimatise - (more would be better, if there's time) and then 3 days trekking which was FANTASTIC.  We had a custom trek and decided not to do the high pass but had the most wonderful detour to Rumbak village instead.  Rigzin was the best guide ever and everything was better than we could have hoped for.  Gyapo with the ponies did all the heavy carrying.  There was an unloaded pony should we have required a ride and Rigzin carried oxygen just in case.  The homestay hosts were always sweet with plenty of food and nice rooms.  Sandup drove us on our sightseeing day and was an excellent guide and safe driver.  Our change of itinerary was accomodated without a fuss and everyone at Ju Leh from start to finish was fantastic.  We didn't want to leave!We want to go back - stay longer; trek more.  We would definitely use Ju Leh again."
6,Ju_Leh_Adventure,Alan H,5.0 of 5 bubbles,Jul 2018 • Solo,Markha Valley Trek - Amazing,"I joined a group of 7 to do the Markha Valley trek on a set departure date. Our guides were Rigzin and Lumdup and besides the trek being amazing itself they were fantastic. The trek itself is not easy, some tough days including the day of the pass and subsequent climb down, mainly due to the altitude, but Rigzin and co were brilliant in helping everyone in our group along every day. No task was too small and they were constantly filling us up with mint/milk tea the whole time and negotiating the best accommodation in each town for us. The Home stays are fantastic and the families so welcoming. I would not hesitate to book with ju-Leh adventure again.  "
7,Ju_Leh_Adventure,Andy_Noi,5.0 of 5 bubbles,Jul 2018 • Couples,Incredible Experience!,"We have just returned from Ladakh where we did a 6D/5N jeep tour of Zanskar. The tour went way beyond our expectations thanks to the organisation of Ju-Leh, with a particular mention to our guide Nawang who was immense throughout. The trip is certainly not for the faint hearted, but one I throughly recommend. Throughout the planning process all at Ju-Leh replied promptly to our emails and gave us solid advice on all our queries. I have no hesitation in recommending the company to anyone and when we return to Ladakh I will certainly be in touch with them again."
8,Ju_Leh_Adventure,John R,5.0 of 5 bubbles,Jul 2018 • Couples,Markha valley trek with extra side-trip to Stok-La,"We arranged an 8 day markha valley trek from zingchen, including an extra side trip from Rumbak up to Stok la on day 2 of the trek. Group of 2 clients with a guide and pony to carry our baggage. The whole experience with Ju-Leh was excellent - very professional and prompt reply to our initial query, wonderful local guide called Tashi. We amended the itinerary at the last minute (cutting out the final night of homestay and the final day's short trek from Chogdo to Shamsungdo, and instead arranging a monastery tour the following day from Leh) - this was organised by Ju-Leh without any fuss or extra costs. The trek itself was absolutely phenomenal - incredibly beautiful and varied scenery, and the extra trip to Stok La (a very dramatic pass at 4860metres) was well worth it.I would very strongly recommend this company."
9,Ju_Leh_Adventure,EricBrighton,5.0 of 5 bubbles,Jul 2018 • Solo,Markha Valley Trek,"I recently completed the Markha Valley Trek with a group of 4 others. I organised this through Ju Leh Adventure who were great.From my initial enquiry to to arranging  a hire company for walking poles, rucksack and sleeping bag, their organisation and communication was prompt and efficient.Our guide was Sangay and the assistant guide was Lundup. Both were really knowledgeable, friendly, fun and always around to help you if you needed them.The home stays were basic but perfectly OK and the families were very friendly and the food was good and plentiful. There were blankets but I’d recommend taking your own sleeping bag.The toilets are holes the ground so bring your own paper and wipes.You are provided with a bucket of hot water for your shower on most nights which is very welcome.The night camping st Nimaling is also basic but you do get to meet other trekkers in the communal dining hut.The trek in the last 2 days is hard going and you do need to be fit. It’s also very rewarding.I’d definitely recommend the trek  and would certainly suggest you check out Ju Leh Adventure."
