,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
5,Confluence_of_the_Indus_and_Zanskar_Rivers,Abhishek1136,5.0 of 5 bubbles,Jul 2019,Amazing view point,"Its a must-visit place in Leh, where you can see two historically important rivers meeting at a confluence point. You can even do rafting here. "
6,Confluence_of_the_Indus_and_Zanskar_Rivers,Sarthak B,5.0 of 5 bubbles,Jul 2019 • Couples,Sangham point,"Didnt stop here for much long, just got a few picture of the scenic location and moved forward. There is a cafe also in case anyone is hungry"
7,Confluence_of_the_Indus_and_Zanskar_Rivers,PK Das,4.0 of 5 bubbles,May 2019 • Family,Confluence of the Indus and Zanskar Rivers,Amazing view & GREAT place for taking great shots with family & friends. This point is also a landing point for people doing river rafting.
8,Confluence_of_the_Indus_and_Zanskar_Rivers,Rohit Nayak,5.0 of 5 bubbles,Aug 2018 • Friends,Nice View,"You can see this confluence while riding or driving, you can see 2 different shades of water getting merged. You dnt have to go down all the way, from LEH-Kargil highway you can see this place."
9,Confluence_of_the_Indus_and_Zanskar_Rivers,Shuddho G,4.0 of 5 bubbles,May 2019 • Family,The view changes during Monsoon,If you happen to visit during Monsoon which translates to summer in Ladakh then you would be seeing a lot of water and a view of a different kind.
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Rahul Jain,4.0 of 5 bubbles,Jul 2019 • Couples,SANGAM 😍,Two Rivers Meeting - Zanskar & Indus. Sight from above is super. We also Did River Rafting. Enjoyed alot. Had a great Experience with Chilled water Rafting 
1,Confluence_of_the_Indus_and_Zanskar_Rivers,Mousam Chakrabarti,5.0 of 5 bubbles,Jun 2019 • Friends,Awesome place and nice experience,We visited this place in the afternoon and found the place very windy.  U can do a rafting also.  Good place for photography.
2,Confluence_of_the_Indus_and_Zanskar_Rivers,Neharika G,4.0 of 5 bubbles,Jul 2019 • Couples,Sangam,It is spot where you can clearly see the confluence of two rivers. Though it is visible from top of the road but seeing it from very near is a different experience.You can do also do rafting here
3,Confluence_of_the_Indus_and_Zanskar_Rivers,robagdivad,5.0 of 5 bubbles,Jul 2019,Beautiful!,"Worth the visit! Just 40 min from Leh by car. We visited the meeting point of Indus and Zanskar river on our 2. day. This was amasingly beautiful. All the other programs booked and suggested by the touragent were not really interesting (war museum, a small sikh temple) so we were back in town 2 hours later. We asked the guide to take us to Hemis monastery (40 km to other direction -60-70 min drive) wich was very interesting.  For that day I would have suggested to go further the road after Zanskar-Indus meeting point to Lanayuru monastery (till the monastery it is3 hours drive)."
4,Confluence_of_the_Indus_and_Zanskar_Rivers,Jasraj pardeshi,5.0 of 5 bubbles,Jun 2019 • Solo,Confluence,"If you visit this place at different times of the year, Everytime you come, you'll see different colors of the water. Sometimes its Blue, Green and Sometimes its Muddy. You can also enjoy River Rafting in Zanskar River which is of 32 Kms, 16Kms, 12Kms, 9Kms. The costs are not very high nut trust Me The water is Damn COLD. "
5,Confluence_of_the_Indus_and_Zanskar_Rivers,Sudhakar J,5.0 of 5 bubbles,Jul 2019 • Couples,Sangam of Rivers,"This place is about 20 km from Leh city and offers a memorable view of two rivers- Indus and Zanskar merging into one; with distinct colou of their waters, presents a picturesque view. Indus water is blue whereas Zanskar carries lot of mud and hence muddy in color; both waters are cold but offers good place for rafting."
6,Confluence_of_the_Indus_and_Zanskar_Rivers,Kaushik ROY,5.0 of 5 bubbles,Jul 2019 • Family,Excellent river rafting,"We did river rafting here. very good coach and guide. Photo can be taken at extra cost. Our 6 years old daughter also did rafting. Proper safety is followed.Helmets, life jackets are included in the cost. Panoramic view with silence made our river activities all time favourite."
7,Confluence_of_the_Indus_and_Zanskar_Rivers,rajesh Ghy,4.0 of 5 bubbles,Jul 2019 • Family,Beautiful sangam,It is beautiful Tri junction where two river meet and both have different colours .one muddy and other one absolutely pure prestine blue 
8,Confluence_of_the_Indus_and_Zanskar_Rivers,Gaurav Sharma,5.0 of 5 bubbles,Jun 2019 • Friends,Confluence of Indus & Zanskar river,"I totally loved this place. A completely peaceful environment. Here you will see Zanskar river coming from the left and Indus river coming from the right. Both the rivers meet here and this place called Confluence of Indus & Zanskar river. The beauty and the landscape views are just can't be explained. Both the rivers have their own and unique color. This place also provides you the rafting experience and which is the one of the world's highest rafting point. However, the prices are high for rafting and there is no option to bargain as only one contractor operates this. However, a must visit and stop by place during your Leh Ladakh trip. The cold water and heavy Breezer will make you relaxed instantly. "
9,Confluence_of_the_Indus_and_Zanskar_Rivers,VenkatBoinapally,5.0 of 5 bubbles,Jul 2019 • Family,Nature creation,"Wonderful nature creation - fast flowing, muddy Zanskar meets relatively slow moving mighty Indus (in its upper reaches) to highlight nature at its best."
